Year,City,Sport,Athlete,Country,Gender,Medal
2016,Rio,rowing,Kaj Hendriks,NED,male,bronze
2016,Rio,boxing,Kamran Shakhsuvarly,AZE,male,bronze
2016,Rio,judo,Kanae Yamabe,JPN,female,bronze
2016,Rio,aquatics,Kanami Nakamaki,JPN,female,bronze
2016,Rio,aquatics,Kano Omata,JPN,female,bronze
2016,Rio,judo,Kaori Matsumoto,JPN,female,bronze
2016,Rio,rugby sevens,Karen Paquin,CAN,female,bronze
2016,Rio,handball,Kari Aalvik Grimsbo,NOR,female,bronze
2016,Rio,weightlifting,Karina Goricheva,KAZ,female,bronze
2016,Rio,canoe,Karolina Naja,POL,female,bronze
2016,Rio,volleyball,Karsta Lowe,USA,female,bronze
2016,Rio,equestrian,Kasey Perry-Glass,USA,female,bronze
2016,Rio,rowing,Kaspar Taimsoo,EST,male,bronze
2016,Rio,table tennis,Kasumi Ishikawa,JPN,female,bronze
2016,Rio,aquatics,Katerine Savard,CAN,female,bronze
2016,Rio,hockey,Katharina Otte,GER,female,bronze
2016,Rio,sailing,Katja Steen Salskov-Iversen,DEN,female,bronze
2016,Rio,handball,Katrine Lunde,NOR,female,bronze
2016,Rio,cycling,Katy Marchant,GBR,female,bronze
2016,Rio,volleyball,Kawika Shoji,USA,male,bronze
2016,Rio,volleyball,Kayla Banwarth,USA,female,bronze
2016,Rio,rugby sevens,Kayla Moleschi,CAN,female,bronze
2016,Rio,aquatics,Kei Marumo,JPN,female,bronze
2016,Rio,tennis,Kei Nishikori,JPN,male,bronze
2016,Rio,athletics,Kelly Massey,GBR,female,bronze
2016,Rio,volleyball,Kelly Murphy,USA,female,bronze
2016,Rio,rugby sevens,Kelly Russell,CAN,female,bronze
2016,Rio,volleyball,Kelsey Robinson,USA,female,bronze
2016,Rio,canoe,Ken Wallace,AUS,male,bronze
2016,Rio,aquatics,Kennedy Goss,CAN,female,bronze
2016,Rio,gymnastics,Kenzo Shirai,JPN,male,bronze
2016,Rio,volleyball,Kerri Walsh Jennings,USA,female,bronze
2016,Rio,athletics,Keshorn Walcott,TTO,male,bronze
2016,Rio,volleyball,Kimberly Hill,USA,female,bronze
2016,Rio,shooting,Kimberly Rhode,USA,female,bronze
2016,Rio,taekwondo,Kimia Alizadeh Zenoorin,IRI,female,bronze
2016,Rio,football,Kingsley Madu,NGR,male,bronze
2016,Rio,shooting,Kirill Grigoryan,RUS,male,bronze
2016,Rio,cycling,Kirsti Lay,CAN,female,bronze
2016,Rio,rowing,Kjetil Borch,NOR,male,bronze
2016,Rio,aquatics,Kosuke Hagino,JPN,male,bronze
2016,Rio,athletics,Kristi Castlin,USA,female,bronze
2016,Rio,equestrian,Kristina Broring-Sprehe,GER,female,bronze
2016,Rio,hockey,Kristina Reynolds,GER,female,bronze
2016,Rio,cycling,Kristina Vogel,GER,female,bronze
2016,Rio,rowing,Kristoffer Brun,NOR,male,bronze
2016,Rio,aquatics,Kurumi Yoshida,JPN,female,bronze
2016,Rio,rugby sevens,Kwagga Smith,RSA,male,bronze
2016,Rio,rugby sevens,Kyle Brown,RSA,male,bronze
2016,Rio,aquatics,Kyle Chalmers,AUS,male,bronze
2016,Rio,aquatics,Kylie Masse,CAN,female,bronze
2016,Rio,badminton,Kyung Eun Jung,KOR,female,bronze
2016,Rio,canoe,Lachlan Tame,AUS,male,bronze
2016,Rio,judo,Lasha Shavdatuashvili,GEO,male,bronze
2016,Rio,athletics,Lashawn Merritt,USA,male,bronze
2016,Rio,cycling,Lasse Norman Hansen,DEN,male,bronze
2016,Rio,cycling,Laura Brown,CAN,female,bronze
2016,Rio,equestrian,Laura Graves,USA,female,bronze
2016,Rio,rowing,Laura Oprea,ROU,female,bronze
2016,Rio,judo,Laura Vargas Koch,GER,female,bronze
2016,Rio,boxing,Lazaro Jorge Alvarez,CUB,male,bronze
2016,Rio,aquatics,Leah Smith,USA,female,bronze
2016,Rio,gymnastics,Lei Gao,CHN,male,bronze
2016,Rio,shooting,Li Du,CHN,female,bronze
2016,Rio,weightlifting,Lidia Valentin Perez,ESP,female,bronze
2016,Rio,handball,Linn-Kristin Riegelhuth Koren,NOR,female,bronze
2016,Rio,hockey,Linus Butt,GER,male,bronze
2016,Rio,hockey,Lisa Altenburg,GER,female,bronze
2016,Rio,canoe,Lisa Carrington,NZL,female,bronze
2016,Rio,hockey,Lisa Schutze,GER,female,bronze
2016,Rio,tennis,Lucie Hradecka,CZE,female,bronze
2016,Rio,tennis,Lucie Safarova,CZE,female,bronze
2016,Rio,equestrian,Ludger Beerbaum,GER,male,bronze
2016,Rio,weightlifting,Luis Javier Mosquera Lozano,COL,male,bronze
2016,Rio,taekwondo,Luisito Pie,DOM,male,bronze
2016,Rio,canoe,Lukas Trefil,CZE,male,bronze
2016,Rio,gymnastics,Lyubomira Kazanova,BUL,female,bronze
2016,Rio,fencing,Lyubov Shutova,RUS,female,bronze
2016,Rio,rowing,Madalina Beres,ROU,female,bronze
2016,Rio,aquatics,Maddison Keeney,AUS,female,bronze
2016,Rio,aquatics,Madeline Dirado,USA,female,bronze
2016,Rio,wrestling,Magomed Idrisovitch Ibragimov,UZB,male,bronze
2016,Rio,athletics,Mahiedine Mekhissi,FRA,male,bronze
2016,Rio,aquatics,Mai Nakamura,JPN,female,bronze
2016,Rio,taekwondo,Maicon Siqueira,BRA,male,bronze
2016,Rio,aquatics,Marc-Antoine Olivier,FRA,male,bronze
2016,Rio,rowing,Marco DI COSTANZO,ITA,male,bronze
2016,Rio,aquatics,Marco del Lungo,ITA,male,bronze
2016,Rio,badminton,Marcus Ellis,GBR,male,bronze
2016,Rio,athletics,Mare Dibaba,ETH,female,bronze
2016,Rio,athletics,Margaret Nyairera Wambui,KEN,female,bronze
2016,Rio,canoe,Marharyta Makhneva,BLR,female,bronze
2016,Rio,handball,Mari Molid,NOR,female,bronze
2016,Rio,aquatics,Maria Borisova,RUS,female,bronze
2016,Rio,rowing,Maria Springwald,POL,female,bronze
2016,Rio,hockey,Marie Mavers,GER,female,bronze
2016,Rio,fencing,Mariel Zagunis,USA,female,bronze
2016,Rio,handball,Marit Malm Frafjord,NOR,female,bronze
2016,Rio,hockey,Martin Haner,GER,male,bronze
2016,Rio,handball,Martin Strobel,GER,male,bronze
2016,Rio,hockey,Martin Zwicker,GER,male,bronze
2016,Rio,wrestling,Marwa Amri,TUN,female,bronze
2016,Rio,canoe,Maryna Litvinchuk,BLR,female,bronze
2016,Rio,judo,Masashi Ebinuma,JPN,male,bronze
2016,Rio,hockey,Mathias Muller,GER,male,bronze
2016,Rio,boxing,Mathieu Albert Daniel Bauderlique,FRA,male,bronze
2016,Rio,hockey,Mats Grambusch,GER,male,bronze
2016,Rio,golf,Matt Kuchar,USA,male,bronze
2016,Rio,aquatics,Matteo Aicardi,ITA,male,bronze
2016,Rio,rowing,Matteo Castaldo,ITA,male,bronze
2016,Rio,rowing,Matteo Lodo,ITA,male,bronze
2016,Rio,aquatics,Matthew Abood,AUS,male,bronze
2016,Rio,volleyball,Matthew Anderson,USA,male,bronze
2016,Rio,canoe,Matthieu Peche,FRA,male,bronze
2016,Rio,gymnastics,Max Whitlock,GBR,male,bronze
2016,Rio,volleyball,Maxwell Holt,USA,male,bronze
2016,Rio,judo,Mayra Aguiar,BRA,female,bronze
2016,Rio,aquatics,Meaghan Benfeito,CAN,female,bronze
2016,Rio,rowing,Mechiel Versluis,NED,male,bronze
2016,Rio,rugby sevens,Megan Lukan,CAN,female,bronze
2016,Rio,football,Melissa Tancredi,CAN,female,bronze
2016,Rio,equestrian,Meredith Michaels-Beerbaum,GER,female,bronze
2016,Rio,volleyball,Micah Christenson,USA,male,bronze
2016,Rio,aquatics,Michael Alexandre Bodegas,ITA,male,bronze
2016,Rio,cycling,Michael D'Almeida,FRA,male,bronze
2016,Rio,athletics,Michael Mathieu,BAH,male,bronze
2016,Rio,aquatics,Michelle Williams,CAN,female,bronze
2016,Rio,aquatics,Mie Nielsen,DEN,female,bronze
2016,Rio,gymnastics,Mihaela Maevska,BUL,female,bronze
2016,Rio,rowing,Mihaela Petrila,ROU,female,bronze
2016,Rio,taekwondo,Milad Beigi Harchegani,AZE,male,bronze
2016,Rio,rowing,Milda Valciukaite,LTU,female,bronze
2016,Rio,fencing,Miles Chamley-Watson,USA,male,bronze
2016,Rio,basketball,Milica Dabovic,SRB,female,bronze
2016,Rio,table tennis,Mima Ito,JPN,female,bronze
2016,Rio,boxing,Mira Potkonen,FIN,female,bronze
2016,Rio,aquatics,Mireia Belmonte Garcia,ESP,female,bronze
2016,Rio,cycling,Miriam Welte,GER,female,bronze
2016,Rio,boxing,Misael Uziel Rodriguez,MEX,male,bronze
2016,Rio,judo,Misato Nakamura,JPN,female,bronze
2016,Rio,aquatics,Mitchell Larkin,AUS,male,bronze
2016,Rio,athletics,Mobolade Ajomale,CAN,male,bronze
2016,Rio,weightlifting,Mohamed Mahmoud,EGY,male,bronze
2016,Rio,boxing,Mohammed Rabii,MAR,male,bronze
2016,Rio,fencing,Monica Aksamit,USA,female,bronze
2016,Rio,rowing,Monika Ciaciuch,POL,female,bronze
2016,Rio,wrestling,Monika Ewa Michalik,POL,female,bronze
2016,Rio,hockey,Moritz Furste,GER,male,bronze
2016,Rio,hockey,Moritz Trompertz,GER,male,bronze
2016,Rio,football,Muenfuh Sincere,NGR,male,bronze
2016,Rio,boxing,Murodjon Akhmadaliev,UZB,male,bronze
2016,Rio,volleyball,Murphy Troy,USA,male,bronze
2016,Rio,aquatics,Nadezhda Glyzina,RUS,female,bronze
2016,Rio,canoe,Nadzeya Liapeshka,BLR,female,bronze
2016,Rio,aquatics,Naito Ehara,JPN,male,bronze
2016,Rio,badminton,Nan Zhang,CHN,male,bronze
2016,Rio,judo,Naohisa Takato,JPN,male,bronze
2016,Rio,judo,Natalia Kuziutina,RUS,female,bronze
2016,Rio,wrestling,Natalya Sinishin,AZE,female,bronze
2016,Rio,rugby sevens,Natasha Watcham-Roy,CAN,female,bronze
2016,Rio,aquatics,Nathan Adrian,USA,male,bronze
2016,Rio,aquatics,Natsumi Hoshi,JPN,female,bronze
2016,Rio,football,Ndifreke Udo,NGR,male,bronze
2016,Rio,basketball,Nevena Jovanovic,SRB,female,bronze
2016,Rio,aquatics,Niccolo' Gitto,ITA,male,bronze
2016,Rio,football,Nichelle Prince,CAN,female,bronze
2016,Rio,aquatics,Nicholas Presciutti,ITA,male,bronze
2016,Rio,athletics,Nicholas Willis,NZL,male,bronze
2016,Rio,boxing,Nico Miguel Hernandez,USA,male,bronze
2016,Rio,hockey,Nicolas Jacobi,GER,male,bronze
2016,Rio,hockey,Nike Lorenz,GER,female,bronze
2016,Rio,cycling,Niklas Larsen,DEN,male,bronze
2016,Rio,hockey,Niklas Wellen,GER,male,bronze
2016,Rio,basketball,Nikola Mirotic,ESP,male,bronze
2016,Rio,gymnastics,Nile Wilson,GBR,male,bronze
2016,Rio,handball,Nora Mork,NOR,female,bronze
2016,Rio,badminton,Nozomi Okuhara,JPN,female,bronze
2016,Rio,taekwondo,Nur Tatar,TUR,female,bronze
2016,Rio,football,Oghenekaro Etebo,NGR,male,bronze
2016,Rio,football,Okechukwu Azubuike,NGR,male,bronze
2016,Rio,modern pentathlon,Oktawia Nowacka,POL,female,bronze
2016,Rio,rowing,Olaf Tufte,NOR,male,bronze
2016,Rio,aquatics,Olga Gorbunova,RUS,female,bronze
2016,Rio,fencing,Olga Kharlan,UKR,female,bronze
2016,Rio,fencing,Olga Kochneva,RUS,female,bronze
2016,Rio,athletics,Olga Rypakova,KAZ,female,bronze
2016,Rio,rowing,Olivier Siegelaar,NED,male,bronze
2016,Rio,football,Oluwafemi Ajayi,NGR,male,bronze
2016,Rio,rowing,Ondrej Synek,CZE,male,bronze
2016,Rio,judo,Or Sasson,ISR,male,bronze
2016,Rio,boxing,Otgondalai Dorjnyambuu,MGL,male,bronze
2016,Rio,judo,Otgontsetseg Galbadrakh,KAZ,female,bronze
2016,Rio,taekwondo,Oussama Oueslati,TUN,male,bronze
2016,Rio,sailing,Panagiotis Mantis,GRE,male,bronze
2016,Rio,taekwondo,Panipak Wongpattanakit,THA,female,bronze
2016,Rio,taekwondo,Patimat Abakarova,AZE,female,bronze
2016,Rio,aquatics,Patrick Hausding,GER,male,bronze
2016,Rio,handball,Patrick Wiencek,GER,male,bronze
2016,Rio,basketball,Pau Gasol,ESP,male,bronze
2016,Rio,handball,Paul Drux,GER,male,bronze
2016,Rio,sailing,Pavlos Kagialis,GRE,male,bronze
2016,Rio,aquatics,Penny Oleksiak,CAN,female,bronze
2016,Rio,aquatics,Pernille Blume,DEN,female,bronze
2016,Rio,fencing,Peter Somfai,HUN,male,bronze
2016,Rio,rowing,Peter Wiersum,NED,male,bronze
2016,Rio,tennis,Petra Kvitova,CZE,female,bronze
2016,Rio,rugby sevens,Philip Snyman,RSA,male,bronze
2016,Rio,equestrian,Phillip Dutton,USA,male,bronze
2016,Rio,hockey,Pia-Sophie Oldhafer,GER,female,bronze
2016,Rio,sailing,Pierre le Coq,FRA,male,bronze
2016,Rio,aquatics,Pietro Figlioli,ITA,male,bronze
2016,Rio,aquatics,Poliana Okimoto,BRA,female,bronze
2016,Rio,football,Popoola Saliu,NGR,male,bronze
2016,Rio,boxing,Qian Li,CHN,female,bronze
2016,Rio,fencing,Race Imboden,USA,male,bronze
2016,Rio,volleyball,Rachael Adams,USA,female,bronze
2016,Rio,tennis,Radek Stepanek,CZE,male,bronze
2016,Rio,judo,Rafael Silva,BRA,male,bronze
2016,Rio,cycling,Rafal Majka,POL,male,bronze
2016,Rio,cycling,Rasmus Christian Quaade,DEN,male,bronze
2016,Rio,wrestling,Rasul Chunayev,AZE,male,bronze
2016,Rio,football,Rebecca Quinn,CAN,female,bronze
2016,Rio,gymnastics,Reneta Kamberova,BUL,female,bronze
2016,Rio,football,Rhian Wilkinson,CAN,female,bronze
2016,Rio,basketball,Ricky Rubio,ESP,male,bronze
2016,Rio,aquatics,Rikke Moller Pedersen,DEN,female,bronze
2016,Rio,aquatics,Risako Mitsui,JPN,female,bronze
2016,Rio,judo,Rishod Sobirov,UZB,male,bronze
2016,Rio,rowing,Robert Luecken,NED,male,bronze
2016,Rio,volleyball,Robert Meeuwsen,NED,male,bronze
2016,Rio,canoe,Roman Anoshkin,RUS,male,bronze
2016,Rio,canoe,Ronald Rauhe,GER,male,bronze
2016,Rio,aquatics,Roseline Filion,CAN,female,bronze
2016,Rio,rugby sevens,Rosko Specman,RSA,male,bronze
2016,Rio,rowing,Roxana Cogianu,ROU,female,bronze
2016,Rio,basketball,Rudy Fernandez,ESP,male,bronze
2016,Rio,boxing,Rustam Tulaganov,UZB,male,bronze
2016,Rio,taekwondo,Ruth Marie Christelle Gbagbi,CIV,female,bronze
2016,Rio,archery,Ryan Tyack,AUS,male,bronze
2016,Rio,judo,Ryunosuke Haga,JPN,male,bronze
2016,Rio,wrestling,Sabah Shariati,AZE,male,bronze
2016,Rio,football,Sabrina D Angelo,CAN,female,bronze
2016,Rio,football,Sadiq Umar,NGR,male,bronze
2016,Rio,wrestling,Saeid Morad Abdvali,IRI,male,bronze
2016,Rio,wrestling,Sakshi Malik,IND,female,bronze
2016,Rio,judo,Sally Conway,GBR,female,bronze
2016,Rio,equestrian,Sam Griffiths,AUS,male,bronze
2016,Rio,athletics,Sam Kendricks,USA,male,bronze
2016,Rio,sailing,Sam Meech,NZL,male,bronze
2016,Rio,aquatics,Sandrine Mainville,CAN,female,bronze
2016,Rio,handball,Sanna Solberg,NOR,female,bronze
2016,Rio,weightlifting,Sara Ahmed,EGY,female,bronze
2016,Rio,basketball,Sara Krnjic,SRB,female,bronze
2016,Rio,weightlifting,Sarah Elizabeth Robles,USA,female,bronze
2016,Rio,aquatics,Sarah Sjostrom,SWE,female,bronze
2016,Rio,basketball,Sasa Cado,SRB,female,bronze
2016,Rio,football,Saturday Erimuya,NGR,male,bronze
2016,Rio,canoe,Saul Craviotto,ESP,male,bronze
2016,Rio,rugby sevens,Seabelo Senatla,RSA,male,bronze
2016,Rio,hockey,Selin Oruz,GER,female,bronze
2016,Rio,wrestling,Sergey Semenov,RUS,male,bronze
2016,Rio,canoe,Serghei Tarnovschi,MDA,male,bronze
2016,Rio,basketball,Sergio Llull,ESP,male,bronze
2016,Rio,basketball,Sergio Rodriguez,ESP,male,bronze
2016,Rio,judo,Sergiu Toma,UAE,male,bronze
2016,Rio,badminton,Seung Chan Shin,KOR,female,bronze
2016,Rio,equestrian,Shane Rose,AUS,male,bronze
2016,Rio,golf,Shanshan Feng,CHN,female,bronze
2016,Rio,wrestling,Sharif Sharifov,AZE,male,bronze
2016,Rio,football,Shelina Zadorsky,CAN,female,bronze
2016,Rio,athletics,Shelly-Ann Fraser-Pryce,JAM,female,bronze
2016,Rio,athletics,Shericka Jackson,JAM,female,bronze
2016,Rio,archery,Shih-Chia Lin,TPE,female,bronze
2016,Rio,wrestling,Shmagi Bolkvadze,GEO,male,bronze
2016,Rio,gymnastics,Shudi Deng,CHN,male,bronze
2016,Rio,aquatics,Shun Wang,CHN,male,bronze
2016,Rio,shooting,Siling Yi,CHN,female,bronze
2016,Rio,handball,Silvio Heinevetter,GER,male,bronze
2016,Rio,gymnastics,Simone Biles,USA,female,bronze
2016,Rio,weightlifting,Sinphet Kruaithong,THA,male,bronze
2016,Rio,wrestling,Sofia Magdalena Mattsson,SWE,female,bronze
2016,Rio,wrestling,Soner Demirtas,TUR,male,bronze
2016,Rio,shooting,Song Guk Kim,PRK,male,bronze
2016,Rio,table tennis,Song I Kim,PRK,female,bronze
2016,Rio,judo,Song Yu,CHN,female,bronze
2016,Rio,basketball,Sonja Petrovic,SRB,female,bronze
2016,Rio,athletics,Sophie Hitchon,GBR,female,bronze
2016,Rio,gymnastics,Sophie Scheder,GER,female,bronze
2016,Rio,football,Sophie Schmidt,CAN,female,bronze
2016,Rio,boxing,Souleymane Diop Cissokho,FRA,male,bronze
2016,Rio,football,Stanley Amuzie,NGR,male,bronze
2016,Rio,sailing,Stefaniya Elfutina,RUS,female,bronze
2016,Rio,aquatics,Stefano Tempesti,ITA,male,bronze
2016,Rio,cycling,Stefany Hernandez,VEN,female,bronze
2016,Rio,handball,Steffen Fath,GER,male,bronze
2016,Rio,equestrian,Steffen Peters,USA,male,bronze
2016,Rio,handball,Steffen Weinhold,GER,male,bronze
2016,Rio,football,Stephanie Labbe,CAN,female,bronze
2016,Rio,athletics,Stephen Newbold,BAH,male,bronze
2016,Rio,tennis,Steve Johnson,USA,male,bronze
2016,Rio,athletics,Steven Gardiner,BAH,male,bronze
2016,Rio,shooting,Steven Scott,GBR,male,bronze
2016,Rio,wrestling,Stig-Andre Berge,NOR,male,bronze
2016,Rio,handball,Stine Bredal Oftedal,NOR,female,bronze
2016,Rio,equestrian,Stuart Tinney,AUS,male,bronze
2016,Rio,taekwondo,Taehun Kim,KOR,male,bronze
2016,Rio,judo,Takanori Nagase,JPN,male,bronze
2016,Rio,aquatics,Takeshi Matsuda,JPN,male,bronze
2016,Rio,canoe,Takuya Haneda,JPN,male,bronze
2016,Rio,basketball,Tamara Radocaj,SRB,female,bronze
2016,Rio,aquatics,Tamas Kenderesi,HUN,male,bronze
2016,Rio,athletics,Tamirat Tola,ETH,male,bronze
2016,Rio,aquatics,Tania Cagnotto,ITA,female,bronze
2016,Rio,sailing,Tanja Frank,AUT,female,bronze
2016,Rio,canoe,Taras Mishchuk,UKR,male,bronze
2016,Rio,fencing,Tatiana Logunova,RUS,female,bronze
2016,Rio,aquatics,Taylor Madison Ruck,CAN,female,bronze
2016,Rio,volleyball,Taylor Sander,USA,male,bronze
2016,Rio,archery,Taylor Worth,AUS,male,bronze
2016,Rio,judo,Telma Monteiro,POR,female,bronze
2016,Rio,rowing,Thibault Colard,FRA,male,bronze
2016,Rio,rowing,Thomas Baroukh,FRA,male,bronze
2016,Rio,aquatics,Thomas Daley,GBR,male,bronze
2016,Rio,volleyball,Thomas Jaeschke,USA,male,bronze
2016,Rio,sailing,Thomas Ploessel,GER,male,bronze
2016,Rio,sailing,Thomas Zajac,AUT,male,bronze
2016,Rio,rugby sevens,Tim Agaba,RSA,male,bronze
2016,Rio,hockey,Timm Herzbruch,GER,male,bronze
2016,Rio,table tennis,Timo Boll,GER,male,bronze
2016,Rio,hockey,Timur Oruz,GER,male,bronze
2016,Rio,fencing,Timur Safin,RUS,male,bronze
2016,Rio,athletics,Tirunesh Dibaba,ETH,female,bronze
2016,Rio,hockey,Tobias Hauke,GER,male,bronze
2016,Rio,handball,Tobias Reichmann,GER,male,bronze
2016,Rio,hockey,Tom Grambusch,GER,male,bronze
2016,Rio,athletics,Tomas Walsh,NZL,male,bronze
2016,Rio,rowing,Tone Wieten,NED,male,bronze
2016,Rio,rowing,Tonu Endrekson,EST,male,bronze
2016,Rio,athletics,Tori Bowie,USA,female,bronze
2016,Rio,gymnastics,Tsvetelina Naydenova,BUL,female,bronze
2016,Rio,football,Usman Muhammed,NGR,male,bronze
2016,Rio,handball,Uwe Gensheimer,GER,male,bronze
2016,Rio,aquatics,Valentino Gallo,ITA,male,bronze
2016,Rio,handball,Veronica Kristiansen,NOR,female,bronze
2016,Rio,triathlon,Vicky Holland,GBR,female,bronze
2016,Rio,basketball,Victor Claver,ESP,male,bronze
2016,Rio,badminton,Viktor Axelsen,DEN,male,bronze
2016,Rio,fencing,Violetta Kolobova,RUS,female,bronze
2016,Rio,boxing,Vitaly Dunaytsev,RUS,male,bronze
2016,Rio,shooting,Vladimir Maslennikov,RUS,male,bronze
2016,Rio,boxing,Vladimir Nikitin,RUS,male,bronze
2016,Rio,canoe,Volha Khudzenka,BLR,female,bronze
2016,Rio,shooting,Wei Pang,CHN,male,bronze
2016,Rio,rowing,Wenyi Huang,CHN,female,bronze
2016,Rio,rugby sevens,Werner Kok,RSA,male,bronze
2016,Rio,football,William Ekong,NGR,male,bronze
2016,Rio,volleyball,William Reid Priddy,USA,male,bronze
2016,Rio,basketball,Willy Hernangomez,ESP,male,bronze
2016,Rio,athletics,Wojciech Nowicki,POL,male,bronze
2016,Rio,athletics,Xiuzhi Lu,CHN,female,bronze
2016,Rio,judo,Xunzhao Cheng,CHN,male,bronze
2016,Rio,archery,Ya-Ting Tan,TPE,female,bronze
2016,Rio,gymnastics,Yan Wang,CHN,female,bronze
2016,Rio,wrestling,Yanan Sun,CHN,female,bronze
2016,Rio,gymnastics,Yang Liu,CHN,male,bronze
2016,Rio,judo,Yarden Gerbi,ISR,female,bronze
2016,Rio,athletics,Yasmani Copello,TUR,male,bronze
2016,Rio,wrestling,Yekaterina Larionova,KAZ,female,bronze
2016,Rio,gymnastics,Yi Mao,CHN,female,bronze
2016,Rio,gymnastics,Yilin Fan,CHN,female,bronze
2016,Rio,fencing,Yiwen Sun,CHN,female,bronze
2016,Rio,boxing,Yoel Segundo Finol,VEN,male,bronze
2016,Rio,aquatics,Yuan Cao,CHN,male,bronze
2016,Rio,aquatics,Yuanhui Fu,CHN,female,bronze
2016,Rio,shooting,Yuehong Li,CHN,male,bronze
2016,Rio,aquatics,Yuki Kobori,JPN,male,bronze
2016,Rio,aquatics,Yukiko Inui,JPN,female,bronze
2016,Rio,badminton,Yunlei Zhao,CHN,female,bronze
2016,Rio,aquatics,Abbey Weitzeil,USA,female,silver
2016,Rio,taekwondo,Abdoulrazak Issoufou Alfaga,NIG,male,silver
2016,Rio,aquatics,Adam Peaty,GBR,male,silver
2016,Rio,boxing,Adilbek Niyazymbetov,KAZ,male,silver
2016,Rio,handball,Adrien Dipanda,FRA,male,silver
2016,Rio,volleyball,Agatha Bednarczuk,BRA,female,silver
2016,Rio,basketball,Alba Torrens,ESP,female,silver
2016,Rio,gymnastics,Alejandra Quereda,ESP,female,silver
2016,Rio,aquatics,Aleksandra Cotti,ITA,female,silver
2016,Rio,sailing,Alex Maloney,NZL,female,silver
2016,Rio,rowing,Alexander Belonogoff,AUS,male,silver
2016,Rio,cycling,Alexander Edmondson,AUS,male,silver
2016,Rio,rowing,Alexander Hill,AUS,male,silver
2016,Rio,fencing,Alexander Massialas,USA,male,silver
2016,Rio,handball,Alexandra Lacrabere,FRA,female,silver
2016,Rio,gymnastics,Alexandra Raisman,USA,female,silver
2016,Rio,taekwondo,Alexey Denisenko,RUS,male,silver
2016,Rio,fencing,Alina Komashchuk,UKR,female,silver
2016,Rio,cycling,Alise Post,USA,female,silver
2016,Rio,gymnastics,Aliya Mustafina,RUS,female,silver
2016,Rio,handball,Allison Pineau,FRA,female,silver
2016,Rio,aquatics,Allison Schmitt,USA,female,silver
2016,Rio,athletics,Allyson Felix,USA,female,silver
2016,Rio,aquatics,Amanda Weir,USA,female,silver
2016,Rio,handball,Amandine Leynaud,FRA,female,silver
2016,Rio,cycling,Anastasiia Voinova,RUS,female,silver
2016,Rio,aquatics,Andelo Setka,CRO,male,silver
2016,Rio,athletics,Andre de Grasse,CAN,male,silver
2016,Rio,fencing,Andrea Santarelli,ITA,male,silver
2016,Rio,rowing,Andreas Kuffner,GER,male,silver
2016,Rio,aquatics,Andro Buslje,CRO,male,silver
2016,Rio,gymnastics,Angelina Melnikova,RUS,female,silver
2016,Rio,tennis,Angelique Kerber,GER,female,silver
2016,Rio,wrestling,Aniuar Geduev,RUS,male,silver
2016,Rio,basketball,Anna Cruz,ESP,female,silver
2016,Rio,sailing,Annalise Murphy,IRL,female,silver
2016,Rio,athletics,Anneisha McLaughlin-Whilby,JAM,female,silver
2016,Rio,fencing,Anqi Xu,CHN,female,silver
2016,Rio,aquatics,Antonio Petkovic,CRO,male,silver
2016,Rio,aquatics,Arianna Garibotti,ITA,female,silver
2016,Rio,gymnastics,Artemi Gavezou,ESP,female,silver
2016,Rio,gymnastics,Arthur Zanetti,BRA,male,silver
2016,Rio,hockey,Arthur van Doren,BEL,male,silver
2016,Rio,athletics,Aska Cambridge,JPN,male,silver
2016,Rio,equestrian,Astier Nicolas,FRA,male,silver
2016,Rio,basketball,Astou Ndour,ESP,female,silver
2016,Rio,judo,Audrey Tcheumeo,FRA,female,silver
2016,Rio,volleyball,Barbara Seixas de Freitas,BRA,female,silver
2016,Rio,judo,Baul An,KOR,male,silver
2016,Rio,handball,Beatrice Edwige,FRA,female,silver
